lon,lat,start_date,end_date,source,crop_probability,num_labelers,subset,country
0.313721661382,10.561161000367,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.315501967661,10.953071532983,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.315776736325,10.953194245691,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.316705543823,10.953452747509,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.320138755893,9.54947047775,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.322659105783,10.947389134916,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.323380160005,10.948992672888,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.323588694801,10.946059921042,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.323916635201,10.947091240344,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.324662458381,10.942759435656,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.32507661262,10.948303716863,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.325649348826,10.943439952542,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.326527349099,10.943994573546,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.330775847542,10.944616217993,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.342826701207,10.943307270907,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.343078821726,10.944595601797,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.343289505621,10.943842491279,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.344379297578,10.34176081685,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.344393964644,10.943271861526,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.344660687392,10.943726873039,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.345625312201,9.797081661585,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.345643297807,10.895482962922,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.34658025391,10.94863842067,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.347284819828,10.9477346559,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.358578752905,10.454770827295,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.368173936918,10.448125136111,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.370161285224,10.532604910346,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.382080681358,10.87237149398,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.394546076573,10.315711099952,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.399081359547,10.874825792594,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.400514138938,10.874141880037,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.401574751869,10.901062858652,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.401802891956,10.478719307979,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.406164058585,10.864939976149,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.407548989522,10.621615645359,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.413732780919,10.386536068417,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.414784548057,10.383024669428,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.414859505866,10.383770564596,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.415822552423,10.384783370264,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.417993753776,10.391116229142,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.421184587512,10.385783217099,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.424218600328,10.62091910743,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.425255755148,10.165340233185,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.425540828869,10.621723278955,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.425987869957,8.986847609998,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.430286213505,10.624672567095,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.430333717257,10.62393643028,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.438730042276,9.496543496553,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.450048879296,10.711528750648,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.450334981203,8.955207316858,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.451004680841,10.382569651904,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.453235529613,9.040837477514,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.454661893665,9.058465509469,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.454877869437,10.380563011215,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.455169651789,9.046019010968,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.455502117591,9.058525686655,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.455750225997,8.94058319708,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.456048016389,9.058317154951,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.456445281294,9.058192473183,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.459017621195,10.883392367232,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.460201201639,9.046306772729,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.461593461981,9.017950671553,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.465249945244,9.013897127391,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.466711373508,9.019977186631,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.46690380042,9.018265080286,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.467071039022,9.017661272278,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.469666285057,9.014722791151,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.470660817059,9.013620326157,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.471874870282,9.021542209191,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.480708210924,10.618722013568,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.481661180502,10.619925905806,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.484493611659,6.970937389493,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.485914225357,10.618951088194,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.486405262512,10.61964157499,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.486411375807,10.618942955851,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.486820312395,8.709126783577,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.487527647047,10.315354454453,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.489726989199,10.537850314188,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.492373717416,10.553960593737,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.493867482762,9.896864976042,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.497795527536,8.605036367388,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.505068333974,9.679855508549,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.505244963039,10.793674056471,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.505552583163,10.538899614911,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.50719411214,10.544454024341,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.508276766858,9.05137603191,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.509540330691,10.538976175123,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.510358269699,8.6006617638,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.518733634694,8.866391420738,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.521895392902,10.069083244293,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.524262466241,8.868080168719,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.524914006019,8.870304896436,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.528133964441,9.27308618433,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.528661048931,8.854997117788,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.535528531598,6.981227591851,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.537311313341,10.325999501905,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.538053834967,8.592455826356,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.539515625535,10.239824992329,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.552097367735,9.210330078878,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.552799225316,10.706378787173,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.555180130451,6.987601043371,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.562820440806,9.757556905977,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.565672910619,8.591701764554,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.56703975537,10.828584818099,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.570715999092,9.273784777893,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.571025564558,9.908093685604,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.571487575896,7.457040888618,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.572159007012,10.834077853844,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.573022363384,10.830063468575,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.575678705769,9.088687876413,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.575851778373,9.886983444698,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.576643277698,10.825196208828,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.578954825362,10.565214673862,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.585302583063,10.282639175935,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.595883066611,6.747784368841,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.596401976407,6.750653765119,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.597043712427,8.700151804275,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.605644283393,6.748506706965,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.605780184573,10.603475445936,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.610177711898,10.775861732678,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.611433461808,10.890857975397,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.611537523528,10.417727670456,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.617138214621,7.038458388589,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.617182632923,7.748970548348,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.620321282405,6.956729849988,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.628255155637,9.896373607169,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.629817103897,6.777337421507,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.631372060283,7.096031956697,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.634110785843,7.603724209457,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.637556239478,6.809647436828,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.638964939895,10.607370040148,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.639169505463,6.895935058821,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.63959372164,6.892019455981,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.641429220333,8.107189844987,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.643370978155,9.155322635762,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.644659231115,8.160332299299,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.646752649691,10.842085758349,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.648699913353,9.057129442961,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.649976614049,10.838920440146,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.654616179846,10.959663559905,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.655576708591,6.825651898719,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.65705249474,10.841266924576,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.658163893236,10.844385340659,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.659903473035,10.852190320682,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.662604610991,7.132774847284,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.66366584012,10.840325597903,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.665352567317,10.845970744425,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.667739473234,7.263967321755,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.667981882328,10.839842228335,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.669516779345,9.60290017483,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.673143865997,10.467266883837,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.675284096782,6.931559239435,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.678159483894,8.471811450361,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.68155988914,10.278834698881,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.682760583718,9.980805438216,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.684955112085,10.816765090279,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.685362632252,9.973009742749,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.685843186963,9.975268370751,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.685947961153,9.973098141787,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.686673759493,7.44988660422,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.687110001332,8.202016946464,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.688176302911,10.523709445554,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.689078453607,10.232003026926,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.689866135497,10.799207894955,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.691475450157,9.972194876306,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.691956839372,10.809996643983,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.69238658427,8.955958133266,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.69294770025,7.261974519954,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.693071040846,7.158701034378,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.693128572185,10.820242401005,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.693578225047,7.039860689099,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.6940543775,10.81450531519,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.694169702788,10.832553523234,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.694238205259,10.81591939034,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.695590658561,10.822135671513,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.695724912143,10.830658743668,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.695744121002,10.818744319296,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.695960985841,10.808979227279,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.69630896499,10.823657859825,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.696522710349,10.835687696895,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.696859655028,10.829838763861,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.698444509583,10.833171814037,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.698779651006,10.831265569006,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.699773237717,10.818752701491,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.700600984337,6.816487564978,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.700643040727,10.833466372682,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.700704418082,9.95054160519,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.700804885813,9.947149965795,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.701005558797,9.977190414883,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.701360220417,10.838889678966,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.701374380347,9.946095013761,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.701435284335,10.836820185941,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.701471587119,9.948983236424,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.701759644782,7.449818757664,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.701915094282,7.452366054848,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.702513150761,10.832738735764,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.703338978941,9.975624424316,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.703425154531,10.81490623879,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.704813107281,10.816200932862,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.704934143494,10.836225114018,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.705166648147,7.346575281305,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.70549699968,10.829231535762,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.705618483695,9.314536785701,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.705744188103,9.973983340352,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.706095414731,10.823157310371,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.706245194968,10.822580684196,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.706305444831,10.820729253779,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.706484450355,9.975721411383,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.70649796433,10.837267443898,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.706764592699,7.163240175363,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.70803109306,9.912644866494,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.70823461738,10.839185460029,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.708753977357,7.455447431031,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.708899435159,9.737282627453,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.708960047424,9.91197947271,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.709017438118,8.139512468312,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.709086771293,7.4550881307,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.709276775259,10.814270736452,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.709577099133,9.913754277197,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.710056052984,9.116633307174,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.710300075608,7.45513969746,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.71073995416,9.913647321757,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.7110040729,6.752737689105,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.711714272269,9.61705433916,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.711905377105,7.454906383425,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.712160310847,7.462429194533,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.712524900099,8.389988265484,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.712832649565,7.161635990562,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.713213264183,10.219174089368,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.71339738883,7.444553679754,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.715312180019,7.166371715087,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.716405590047,7.168047551078,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.716629845986,7.163403062822,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.718032721654,9.937365003021,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.7184915608,9.934828124712,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
